SECID,TRADEDATE,OPEN,HIGH,LOW,CLOSE,SETTLEPRICE,VALUE,VOLUME,OPENPOSITION,NUMTRADES,option_type,strike,expiry_date,UNDERLYING_CLOSE,UNDERLYING_OPEN,UNDERLYING_HIGH,UNDERLYING_LOW,UNDERLYING_VOLUME,DTE_DAYS,market_price,underlying_price,ret_1d,ret_21d,hv_21d,hv_63d,vol_regime,trend_regime,regime_label,moneyness,log_moneyness,year,month
MM2650BF6,2024-01-11,,,,,1294.1,,,1144.0,0,C,2650.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,1294.1,3181.25,0.0052159369429602975,,,,,down,,1.2004716981132075,0.18271456131856498,2024,1
MM2700BF6,2024-01-11,,,,,1247.95,,,954.0,0,C,2700.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,1247.95,3181.25,0.0052159369429602975,,,,,down,,1.1782407407407407,0.1640224283064124,2024,1
MM2700BR6,2024-01-11,,,,,18.55,,,,0,P,2700.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,18.55,3181.25,0.0052159369429602975,,,,,down,,1.1782407407407407,0.1640224283064124,2024,1
MM2750BF6,2024-01-11,,,,,1202.5,,,144.0,0,C,2750.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,1202.5,3181.25,0.0052159369429602975,,,,,down,,1.1568181818181817,0.14567328963821582,2024,1
MM2750BR6,2024-01-11,,,,,23.1,,,,0,P,2750.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,23.1,3181.25,0.0052159369429602975,,,,,down,,1.1568181818181817,0.14567328963821582,2024,1
MM2800BF6,2024-01-11,,,,,1157.95,,,182.0,0,C,2800.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,1157.95,3181.25,0.0052159369429602975,,,,,down,,1.1361607142857142,0.1276547841355375,2024,1
MM2800BR6,2024-01-11,,,,,28.55,,,,0,P,2800.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,28.55,3181.25,0.0052159369429602975,,,,,down,,1.1361607142857142,0.1276547841355375,2024,1
MM2900BF6,2024-01-11,,,,,1071.6,,,,0,C,2900.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,1071.6,3181.25,0.0052159369429602975,,,,,down,,1.0969827586206897,0.09256346432426754,2024,1
MM3000BF6,2024-01-11,,,,,989.45,,,,0,C,3000.0,2026-06-18,3181.25,3158.3,3181.25,3148.5,0,889,989.45,3181.25,0.0052159369429602975,,,,,down,,1.0604166666666666,0.05866191264858603,2024,1
MM3100BI6,2024-01-11,,,,,1001.85,,,1042.0,0,C,3100.0,2026-09-17,3181.25,3158.3,3181.25,3148.5,0,980,1001.85,3181.25,0.0052159369429602975,,,,,down,,1.0262096774193548,0.025872089825595183,2024,1
MM3150BI6,2024-01-11,,,,,964.0,,,1896.0,0,C,3150.0,2026-09-17,3181.25,3158.3,3181.25,3148.5,0,980,964.0,3181.25,0.0052159369429602975,,,,,down,,1.0099206349206349,0.009871748479154091,2024,1
MM3200BI6,2024-01-11,,,,,927.35,,,854.0,0,C,3200.0,2026-09-17,3181.25,3158.3,3181.25,3148.5,0,980,927.35,3181.25,0.0052159369429602975,,,,,down,,0.994140625,-0.005876608488985042,2024,1
MM3050BL6,2024-01-11,,,,,1136.2,,,1752.0,0,C,3050.0,2026-12-17,3181.25,3158.3,3181.25,3148.5,0,1071,1136.2,3181.25,0.0052159369429602975,,,,,down,,1.0430327868852458,0.04213261069737548,2024,1
MM3100BL6,2024-01-11,,,,,1096.4,,,570.0,0,C,3100.0,2026-12-17,3181.25,3158.3,3181.25,3148.5,0,1071,1096.4,3181.25,0.0052159369429602975,,,,,down,,1.0262096774193548,0.025872089825595183,2024,1
MM3200BL6,2024-01-11,,,,,1020.0,,,3160.0,0,C,3200.0,2026-12-17,3181.25,3158.3,3181.25,3148.5,0,1071,1020.0,3181.25,0.0052159369429602975,,,,,down,,0.994140625,-0.005876608488985042,2024,1
MM3250BL6,2024-01-11,,,,,983.5,,,1738.0,0,C,3250.0,2026-12-17,3181.25,3158.3,3181.25,3148.5,0,1071,983.5,3181.25,0.0052159369429602975,,,,,down,,0.9788461538461538,-0.02138079502495033,2024,1
MM2500BR6,2024-01-12,,,,,61.05,,,,0,P,2500.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,61.05,3185.22,0.0012471591053060394,,,,,down,,1.2740879999999999,0.24223062854784708,2024,1
MM2550BR6,2024-01-12,,,,,67.15,,,,0,P,2550.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,67.15,3185.22,0.0012471591053060394,,,,,down,,1.249105882352941,0.22242800125166737,2024,1
MM2600BF6,2024-01-12,,,,,1472.4,,,98.0,0,C,2600.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,1472.4,3185.22,0.0012471591053060394,,,,,down,,1.2250846153846153,0.20300991539456584,2024,1
MM2600BR6,2024-01-12,,,,,73.8,,,,0,P,2600.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,73.8,3185.22,0.0012471591053060394,,,,,down,,1.2250846153846153,0.20300991539456584,2024,1
MM2650BF6,2024-01-12,,,,,1429.55,,,1144.0,0,C,2650.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,1429.55,3185.22,0.0012471591053060394,,,,,down,,1.2019698113207546,0.18396172042387135,2024,1
MM2700BF6,2024-01-12,,,,,1387.25,,,954.0,0,C,2700.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,1387.25,3185.22,0.0012471591053060394,,,,,down,,1.179711111111111,0.1652695874117187,2024,1
MM2700BR6,2024-01-12,,,,,88.65,,,,0,P,2700.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,88.65,3185.22,0.0012471591053060394,,,,,down,,1.179711111111111,0.1652695874117187,2024,1
MM2750BF6,2024-01-12,,,,,1345.6,,,144.0,0,C,2750.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,1345.6,3185.22,0.0012471591053060394,,,,,down,,1.158261818181818,0.1469204487435222,2024,1
MM2750BR6,2024-01-12,,,,,97.0,,,,0,P,2750.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,97.0,3185.22,0.0012471591053060394,,,,,down,,1.158261818181818,0.1469204487435222,2024,1
MM2800BF6,2024-01-12,,,,,1304.5,,,182.0,0,C,2800.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,1304.5,3185.22,0.0012471591053060394,,,,,down,,1.1375785714285713,0.12890194324084392,2024,1
MM2800BR6,2024-01-12,,,,,105.9,,,,0,P,2800.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,105.9,3185.22,0.0012471591053060394,,,,,down,,1.1375785714285713,0.12890194324084392,2024,1
MM3000BF6,2024-01-12,,,,,1147.0,,,,0,C,3000.0,2026-06-18,3185.22,3182.5,3196.98,3176.09,0,888,1147.0,3185.22,0.0012471591053060394,,,,,down,,1.06174,0.059909071753892464,2024,1
MM3100BI6,2024-01-12,,,,,1168.7,,,1042.0,0,C,3100.0,2026-09-17,3185.22,3182.5,3196.98,3176.09,0,979,1168.7,3185.22,0.0012471591053060394,,,,,down,,1.027490322580645,0.027119248930901618,2024,1
MM3150BI6,2024-01-12,,,,,1132.3,,,1896.0,0,C,3150.0,2026-09-17,3185.22,3182.5,3196.98,3176.09,0,979,1132.3,3185.22,0.0012471591053060394,,,,,down,,1.0111809523809523,0.011118907584460458,2024,1
MM3200BI6,2024-01-12,,,,,1096.65,,,854.0,0,C,3200.0,2026-09-17,3185.22,3182.5,3196.98,3176.09,0,979,1096.65,3185.22,0.0012471591053060394,,,,,down,,0.9953812499999999,-0.004629449383678738,2024,1
MM3050BL6,2024-01-12,,,,,1276.85,,,1752.0,0,C,3050.0,2026-12-17,3185.22,3182.5,3196.98,3176.09,0,1070,1276.85,3185.22,0.0012471591053060394,,,,,down,,1.0443344262295082,0.04337976980268202,2024,1
MM3100BL6,2024-01-12,,,,,1239.75,,,570.0,0,C,3100.0,2026-12-17,3185.22,3182.5,3196.98,3176.09,0,1070,1239.75,3185.22,0.0012471591053060394,,,,,down,,1.027490322580645,0.027119248930901618,2024,1
MM3200BL6,2024-01-12,,,,,1167.7,,,3160.0,0,C,3200.0,2026-12-17,3185.22,3182.5,3196.98,3176.09,0,1070,1167.7,3185.22,0.0012471591053060394,,,,,down,,0.9953812499999999,-0.004629449383678738,2024,1
MM3250BL6,2024-01-12,,,,,1132.75,,,1738.0,0,C,3250.0,2026-12-17,3185.22,3182.5,3196.98,3176.09,0,1070,1132.75,3185.22,0.0012471591053060394,,,,,down,,0.9800676923076922,-0.02013363591964399,2024,1
MM2500BR6,2024-01-15,,,,,18.0,,,,0,P,2500.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,18.0,3184.88,-0.00010674871676208397,,,,,down,,1.273952,0.24212387983108513,2024,1
MM2550BR6,2024-01-15,,,,,21.75,,,,0,P,2550.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,21.75,3184.88,-0.00010674871676208397,,,,,down,,1.248972549019608,0.22232125253490553,2024,1
MM2600BF6,2024-01-15,,,,,1421.55,,,98.0,0,C,2600.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,1421.55,3184.88,-0.00010674871676208397,,,,,down,,1.2249538461538463,0.20290316667780398,2024,1
MM2600BR6,2024-01-15,,,,,26.05,,,,0,P,2600.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,26.05,3184.88,-0.00010674871676208397,,,,,down,,1.2249538461538463,0.20290316667780398,2024,1
MM2650BF6,2024-01-15,,,,,1376.5,,,1144.0,0,C,2650.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,1376.5,3184.88,-0.00010674871676208397,,,,,down,,1.2018415094339623,0.1838549717071094,2024,1
MM2700BF6,2024-01-15,,,,,1332.2,,,954.0,0,C,2700.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,1332.2,3184.88,-0.00010674871676208397,,,,,down,,1.1795851851851853,0.16516283869495693,2024,1
MM2700BR6,2024-01-15,,,,,36.7,,,,0,P,2700.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,36.7,3184.88,-0.00010674871676208397,,,,,down,,1.1795851851851853,0.16516283869495693,2024,1
MM2750BF6,2024-01-15,,,,,1288.6,,,144.0,0,C,2750.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,1288.6,3184.88,-0.00010674871676208397,,,,,down,,1.158138181818182,0.14681370002676042,2024,1
MM2750BR6,2024-01-15,,,,,43.1,,,,0,P,2750.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,43.1,3184.88,-0.00010674871676208397,,,,,down,,1.158138181818182,0.14681370002676042,2024,1
MM2800BF6,2024-01-15,,,,,1245.9,,,182.0,0,C,2800.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,1245.9,3184.88,-0.00010674871676208397,,,,,down,,1.137457142857143,0.12879519452408206,2024,1
MM2800BR6,2024-01-15,,,,,50.4,,,,0,P,2800.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,50.4,3184.88,-0.00010674871676208397,,,,,down,,1.137457142857143,0.12879519452408206,2024,1
MM3000BF6,2024-01-15,,,,,1084.05,,,,0,C,3000.0,2026-06-18,3184.88,3190.62,3200.78,3176.73,0,885,1084.05,3184.88,-0.00010674871676208397,,,,,down,,1.0616266666666667,0.05980232303713058,2024,1
MM3100BI6,2024-01-15,,,,,1103.15,,,1042.0,0,C,3100.0,2026-09-17,3184.88,3190.62,3200.78,3176.73,0,976,1103.15,3184.88,-0.00010674871676208397,,,,,down,,1.0273806451612904,0.02701250021413969,2024,1
MM3150BI6,2024-01-15,,,,,1066.65,,,1896.0,0,C,3150.0,2026-09-17,3184.88,3190.62,3200.78,3176.73,0,976,1066.65,3184.88,-0.00010674871676208397,,,,,down,,1.011073015873016,0.011012158867698556,2024,1
MM3200BI6,2024-01-15,,,,,1031.15,,,854.0,0,C,3200.0,2026-09-17,3184.88,3190.62,3200.78,3176.73,0,976,1031.15,3184.88,-0.00010674871676208397,,,,,down,,0.995275,-0.004736198100440619,2024,1
MM3050BL6,2024-01-15,,,,,1238.15,,,1752.0,0,C,3050.0,2026-12-17,3184.88,3190.62,3200.78,3176.73,0,1067,1238.15,3184.88,-0.00010674871676208397,,,,,down,,1.044222950819672,0.04327302108591993,2024,1
MM3100BL6,2024-01-15,,,,,1200.1,,,570.0,0,C,3100.0,2026-12-17,3184.88,3190.62,3200.78,3176.73,0,1067,1200.1,3184.88,-0.00010674871676208397,,,,,down,,1.0273806451612904,0.02701250021413969,2024,1
MM3200BL6,2024-01-15,,,,,1126.85,,,3160.0,0,C,3200.0,2026-12-17,3184.88,3190.62,3200.78,3176.73,0,1067,1126.85,3184.88,-0.00010674871676208397,,,,,down,,0.995275,-0.004736198100440619,2024,1
MM3250BL6,2024-01-15,,,,,1091.7,,,1738.0,0,C,3250.0,2026-12-17,3184.88,3190.62,3200.78,3176.73,0,1067,1091.7,3184.88,-0.00010674871676208397,,,,,down,,0.9799630769230769,-0.02024038463640588,2024,1
MM2500BR6,2024-01-16,,,,,25.3,,,,0,P,2500.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,25.3,3179.45,-0.0017063858466066506,,,,,down,,1.27178,0.24041749398447815,2024,1
MM2550BR6,2024-01-16,,,,,28.85,,,,0,P,2550.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,28.85,3179.45,-0.0017063858466066506,,,,,down,,1.2468431372549018,0.22061486668829838,2024,1
MM2600BF6,2024-01-16,,,,,1422.85,,,98.0,0,C,2600.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,1422.85,3179.45,-0.0017063858466066506,,,,,down,,1.2228653846153845,0.20119678083119683,2024,1
MM2600BR6,2024-01-16,,,,,32.85,,,,0,P,2600.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,32.85,3179.45,-0.0017063858466066506,,,,,down,,1.2228653846153845,0.20119678083119683,2024,1
MM2650BF6,2024-01-16,,,,,1377.3,,,1144.0,0,C,2650.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,1377.3,3179.45,-0.0017063858466066506,,,,,down,,1.1997924528301886,0.1821485858605024,2024,1
MM2700BF6,2024-01-16,,,,,1332.3,,,954.0,0,C,2700.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,1332.3,3179.45,-0.0017063858466066506,,,,,down,,1.177574074074074,0.16345645284834992,2024,1
MM2700BR6,2024-01-16,,,,,42.3,,,,0,P,2700.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,42.3,3179.45,-0.0017063858466066506,,,,,down,,1.177574074074074,0.16345645284834992,2024,1
MM2750BF6,2024-01-16,,,,,1287.85,,,144.0,0,C,2750.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,1287.85,3179.45,-0.0017063858466066506,,,,,down,,1.1561636363636363,0.14510731418015327,2024,1
MM2750BR6,2024-01-16,,,,,47.85,,,,0,P,2750.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,47.85,3179.45,-0.0017063858466066506,,,,,down,,1.1561636363636363,0.14510731418015327,2024,1
MM2800BF6,2024-01-16,,,,,1244.05,,,182.0,0,C,2800.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,1244.05,3179.45,-0.0017063858466066506,,,,,down,,1.135517857142857,0.12708880867747493,2024,1
MM2800BR6,2024-01-16,,,,,54.05,,,,0,P,2800.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,54.05,3179.45,-0.0017063858466066506,,,,,down,,1.135517857142857,0.12708880867747493,2024,1
MM3000BF6,2024-01-16,,,,,1075.55,,,,0,C,3000.0,2026-06-18,3179.45,3186.77,3187.14,3162.98,0,884,1075.55,3179.45,-0.0017063858466066506,,,,,down,,1.0598166666666666,0.05809593719052354,2024,1
MM3100BI6,2024-01-16,,,,,1069.1,,,1042.0,0,C,3100.0,2026-09-17,3179.45,3186.77,3187.14,3162.98,0,975,1069.1,3179.45,-0.0017063858466066506,,,,,down,,1.0256290322580646,0.02530611436753276,2024,1
MM3150BI6,2024-01-16,,,,,1030.5,,,1896.0,0,C,3150.0,2026-09-17,3179.45,3186.77,3187.14,3162.98,0,975,1030.5,3179.45,-0.0017063858466066506,,,,,down,,1.0093492063492062,0.009305773021091446,2024,1
MM3200BI6,2024-01-16,,,,,992.8,,,854.0,0,C,3200.0,2026-09-17,3179.45,3186.77,3187.14,3162.98,0,975,992.8,3179.45,-0.0017063858466066506,,,,,down,,0.993578125,-0.006442583947047614,2024,1
MM3050BL6,2024-01-16,,,,,1218.1,,,1752.0,0,C,3050.0,2026-12-17,3179.45,3186.77,3187.14,3162.98,0,1066,1218.1,3179.45,-0.0017063858466066506,,,,,down,,1.0424426229508197,0.041566635239313025,2024,1
MM3100BL6,2024-01-16,,,,,1178.1,,,570.0,0,C,3100.0,2026-12-17,3179.45,3186.77,3187.14,3162.98,0,1066,1178.1,3179.45,-0.0017063858466066506,,,,,down,,1.0256290322580646,0.02530611436753276,2024,1
MM3200BL6,2024-01-16,,,,,1100.45,,,3160.0,0,C,3200.0,2026-12-17,3179.45,3186.77,3187.14,3162.98,0,1066,1100.45,3179.45,-0.0017063858466066506,,,,,down,,0.993578125,-0.006442583947047614,2024,1
MM3250BL6,2024-01-16,,,,,1062.9,,,1738.0,0,C,3250.0,2026-12-17,3179.45,3186.77,3187.14,3162.98,0,1066,1062.9,3179.45,-0.0017063858466066506,,,,,down,,0.9782923076923077,-0.021946770483012856,2024,1
MM2500BR6,2024-01-17,,,,,24.65,,,,0,P,2500.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,24.65,3185.23,0.0018162740590099702,,,,,down,,1.274092,0.2422337680434872,2024,1
MM2550BR6,2024-01-17,,,,,28.1,,,,0,P,2550.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,28.1,3185.23,0.0018162740590099702,,,,,down,,1.2491098039215687,0.22243114074730752,2024,1
MM2600BF6,2024-01-17,,,,,1430.7,,,98.0,0,C,2600.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,1430.7,3185.23,0.0018162740590099702,,,,,down,,1.2250884615384616,0.203013054890206,2024,1
MM2600BR6,2024-01-17,,,,,32.0,,,,0,P,2600.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,32.0,3185.23,0.0018162740590099702,,,,,down,,1.2250884615384616,0.203013054890206,2024,1
MM2650BF6,2024-01-17,,,,,1385.05,,,1144.0,0,C,2650.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,1385.05,3185.23,0.0018162740590099702,,,,,down,,1.2019735849056603,0.18396485991951136,2024,1
MM2700BF6,2024-01-17,,,,,1339.9,,,954.0,0,C,2700.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,1339.9,3185.23,0.0018162740590099702,,,,,down,,1.1797148148148149,0.16527272690735895,2024,1
MM2700BR6,2024-01-17,,,,,41.2,,,,0,P,2700.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,41.2,3185.23,0.0018162740590099702,,,,,down,,1.1797148148148149,0.16527272690735895,2024,1
MM2750BF6,2024-01-17,,,,,1295.3,,,144.0,0,C,2750.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,1295.3,3185.23,0.0018162740590099702,,,,,down,,1.1582654545454545,0.1469235882391623,2024,1
MM2750BR6,2024-01-17,,,,,46.6,,,,0,P,2750.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,46.6,3185.23,0.0018162740590099702,,,,,down,,1.1582654545454545,0.1469235882391623,2024,1
MM2800BF6,2024-01-17,,,,,1251.35,,,182.0,0,C,2800.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,1251.35,3185.23,0.0018162740590099702,,,,,down,,1.1375821428571429,0.12890508273648404,2024,1
MM2800BR6,2024-01-17,,,,,52.65,,,,0,P,2800.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,52.65,3185.23,0.0018162740590099702,,,,,down,,1.1375821428571429,0.12890508273648404,2024,1
MM3000BF6,2024-01-17,,,,,1082.2,,,,0,C,3000.0,2026-06-18,3185.23,3174.87,3189.26,3169.99,0,883,1082.2,3185.23,0.0018162740590099702,,,,,down,,1.0617433333333333,0.05991221124953251,2024,1
MM3100BI6,2024-01-17,,,,,1098.25,,,1042.0,0,C,3100.0,2026-09-17,3185.23,3174.87,3189.26,3169.99,0,974,1098.25,3185.23,0.0018162740590099702,,,,,down,,1.0274935483870968,0.027122388426541764,2024,1
MM3150BI6,2024-01-17,,,,,1059.2,,,1896.0,0,C,3150.0,2026-09-17,3185.23,3174.87,3189.26,3169.99,0,974,1059.2,3185.23,0.0018162740590099702,,,,,down,,1.011184126984127,0.011122047080100663,2024,1
MM3200BI6,2024-01-17,,,,,1020.95,,,854.0,0,C,3200.0,2026-09-17,3185.23,3174.87,3189.26,3169.99,0,974,1020.95,3185.23,0.0018162740590099702,,,,,down,,0.995384375,-0.004626309888038606,2024,1
MM3050BL6,2024-01-17,,,,,1237.7,,,1752.0,0,C,3050.0,2026-12-17,3185.23,3174.87,3189.26,3169.99,0,1065,1237.7,3185.23,0.0018162740590099702,,,,,down,,1.0443377049180327,0.04338290929832191,2024,1
MM3100BL6,2024-01-17,,,,,1197.4,,,570.0,0,C,3100.0,2026-12-17,3185.23,3174.87,3189.26,3169.99,0,1065,1197.4,3185.23,0.0018162740590099702,,,,,down,,1.0274935483870968,0.027122388426541764,2024,1
MM3200BL6,2024-01-17,,,,,1119.1,,,3160.0,0,C,3200.0,2026-12-17,3185.23,3174.87,3189.26,3169.99,0,1065,1119.1,3185.23,0.0018162740590099702,,,,,down,,0.995384375,-0.004626309888038606,2024,1
MM3250BL6,2024-01-17,,,,,1081.2,,,1738.0,0,C,3250.0,2026-12-17,3185.23,3174.87,3189.26,3169.99,0,1065,1081.2,3185.23,0.0018162740590099702,,,,,down,,0.9800707692307692,-0.02013049642400389,2024,1
MM2500BR6,2024-01-18,,,,,23.95,,,,0,P,2500.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,23.95,3178.85,-0.002005003751468948,,,,,down,,1.27154,0.24022876429201914,2024,1
MM2550BR6,2024-01-18,,,,,27.55,,,,0,P,2550.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,27.55,3178.85,-0.002005003751468948,,,,,down,,1.246607843137255,0.22042613699583954,2024,1
MM2600BF6,2024-01-18,,,,,1406.65,,,98.0,0,C,2600.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,1406.65,3178.85,-0.002005003751468948,,,,,down,,1.2226346153846153,0.20100805113873785,2024,1
MM2600BR6,2024-01-18,,,,,31.65,,,,0,P,2600.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,31.65,3178.85,-0.002005003751468948,,,,,down,,1.2226346153846153,0.20100805113873785,2024,1
MM2650BF6,2024-01-18,,,,,1361.25,,,1144.0,0,C,2650.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,1361.25,3178.85,-0.002005003751468948,,,,,down,,1.199566037735849,0.18195985616804342,2024,1
MM2700BF6,2024-01-18,,,,,1316.4,,,954.0,0,C,2700.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,1316.4,3178.85,-0.002005003751468948,,,,,down,,1.1773518518518518,0.16326772315589083,2024,1
MM2700BR6,2024-01-18,,,,,41.4,,,,0,P,2700.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,41.4,3178.85,-0.002005003751468948,,,,,down,,1.1773518518518518,0.16326772315589083,2024,1
MM2750BF6,2024-01-18,,,,,1272.2,,,144.0,0,C,2750.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,1272.2,3178.85,-0.002005003751468948,,,,,down,,1.1559454545454546,0.14491858448769443,2024,1
MM2750BR6,2024-01-18,,,,,47.2,,,,0,P,2750.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,47.2,3178.85,-0.002005003751468948,,,,,down,,1.1559454545454546,0.14491858448769443,2024,1
MM2800BF6,2024-01-18,,,,,1228.6,,,182.0,0,C,2800.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,1228.6,3178.85,-0.002005003751468948,,,,,down,,1.1353035714285713,0.12690007898501596,2024,1
MM2800BR6,2024-01-18,,,,,53.6,,,,0,P,2800.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,53.6,3178.85,-0.002005003751468948,,,,,down,,1.1353035714285713,0.12690007898501596,2024,1
MM3000BF6,2024-01-18,,,,,1061.85,,,,0,C,3000.0,2026-06-18,3178.85,3188.71,3193.54,3176.72,0,882,1061.85,3178.85,-0.002005003751468948,,,,,down,,1.0596166666666667,0.05790720749806459,2024,1
MM3100BI6,2024-01-18,,,,,1083.5,,,1042.0,0,C,3100.0,2026-09-17,3178.85,3188.71,3193.54,3176.72,0,973,1083.5,3178.85,-0.002005003751468948,,,,,down,,1.0254354838709676,0.025117384675073608,2024,1
MM3150BI6,2024-01-18,,,,,1045.2,,,1896.0,0,C,3150.0,2026-09-17,3178.85,3188.71,3193.54,3176.72,0,973,1045.2,3178.85,-0.002005003751468948,,,,,down,,1.0091587301587301,0.009117043328632588,2024,1
MM3200BI6,2024-01-18,,,,,1007.8,,,854.0,0,C,3200.0,2026-09-17,3178.85,3188.71,3193.54,3176.72,0,973,1007.8,3178.85,-0.002005003751468948,,,,,down,,0.993390625,-0.006631313639506594,2024,1
MM3050BL6,2024-01-18,,,,,1228.2,,,1752.0,0,C,3050.0,2026-12-17,3178.85,3188.71,3193.54,3176.72,0,1064,1228.2,3178.85,-0.002005003751468948,,,,,down,,1.0422459016393442,0.041377905546853944,2024,1
MM3100BL6,2024-01-18,,,,,1188.5,,,570.0,0,C,3100.0,2026-12-17,3178.85,3188.71,3193.54,3176.72,0,1064,1188.5,3178.85,-0.002005003751468948,,,,,down,,1.0254354838709676,0.025117384675073608,2024,1
MM3200BL6,2024-01-18,,,,,1111.55,,,3160.0,0,C,3200.0,2026-12-17,3178.85,3188.71,3193.54,3176.72,0,1064,1111.55,3178.85,-0.002005003751468948,,,,,down,,0.993390625,-0.006631313639506594,2024,1
MM3250BL6,2024-01-18,,,,,1074.4,,,1738.0,0,C,3250.0,2026-12-17,3178.85,3188.71,3193.54,3176.72,0,1064,1074.4,3178.85,-0.002005003751468948,,,,,down,,0.9781076923076922,-0.022135500175471896,2024,1
MM2500BR6,2024-01-19,,,,,25.65,,,,0,P,2500.0,2026-06-18,3166.37,3176.13,3179.21,3154.46,0,881,25.65,3166.37,-0.003933674826955169,,,,,down,,1.266548,0.23629508946506433,2024,1
MM2550BR6,2024-01-19,,,,,29.05,,,,0,P,2550.0,2026-06-18,3166.37,3176.13,3179.21,3154.46,0,881,29.05,3166.37,-0.003933674826955169,,,,,down,,1.241713725490196,0.21649246216888454,2024,1
MM2600BF6,2024-01-19,,,,,1407.9,,,98.0,0,C,2600.0,2026-06-18,3166.37,3176.13,3179.21,3154.46,0,881,1407.9,3166.37,-0.003933674826955169,,,,,down,,1.2178346153846153,0.197074376311783,2024,1
MM2600BR6,2024-01-19,,,,,32.9,,,,0,P,2600.0,2026-06-18,3166.37,3176.13,3179.21,3154.46,0,881,32.9,3166.37,-0.003933674826955169,,,,,down,,1.2178346153846153,0.197074376311783,2024,1
MM2650BF6,2024-01-19,,,,,1362.2,,,1144.0,0,C,2650.0,2026-06-18,3166.37,3176.13,3179.21,3154.46,0,881,1362.2,3166.37,-0.003933674826955169,,,,,down,,1.1948566037735848,0.1780261813410885,2024,1
