TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE,Ticker
2023-06-19,TQBR,ММК,MAGN,93185,3217748618.15,44.1,42.42,46.4,46.11,45.0,46.25,71501760,44.925,44.925,,2997041274.55,2997041274.55,,0,3,SUR,5.02,,MAGN
2023-06-19,TQBR,Магнит ао,MGNT,144679,13416005349.0,4988.5,4877.0,5138.0,4910.0,4980.0,4885.0,2693764,4983.5,4983.5,,12923231528.0,12923231528.0,,0,3,SUR,-0.23,,MGNT
2023-06-19,TQBR,МГТС-4ап,MGTSP,1318,14116880.0,1216.0,1178.0,1226.0,1198.0,1202.0,1198.0,11743,1202.0,1202.0,,14116880.0,14116880.0,,0,3,SUR,-1.32,,MGTSP
2023-06-19,TQBR,МосБиржа,MOEX,25426,700841908.8,124.0,121.65,124.3,123.92,123.15,123.53,5687810,123.2,123.2,,669228025.9,669228025.9,,0,3,SUR,-0.43,,MOEX
2023-06-19,TQBR,РСетиЦП ао,MRKP,2589,46390149.0,0.2438,0.24,0.246,0.2416,0.2426,0.2416,191200000,0.2426,0.2426,,46390149.0,46390149.0,,0,3,SUR,-0.9,,MRKP
2023-06-19,TQBR,МордЭнСб,MRSB,730,11168610.0,0.579,0.531,0.588,0.58,0.564,0.58,19790000,0.564,0.564,,11168610.0,11168610.0,,0,3,SUR,1.75,,MRSB
2023-06-19,TQBR,+МосЭнерго,MSNG,4580,133064482.5,3.0845,3.061,3.1,3.0805,3.0805,3.0805,43197000,3.0805,3.0805,,133064482.5,133064482.5,,0,3,SUR,0.41,,MSNG
2023-06-19,TQBR,РСетиМР ао,MSRS,2554,43994005.0,1.148,1.1435,1.1835,1.1615,1.1635,1.1615,37813000,1.1635,1.1635,,43994005.0,43994005.0,,0,3,SUR,1.49,,MSRS
2023-06-19,TQBR,Мечел ао,MTLR,36079,770008395.86,180.29,173.9,180.71,177.86,177.06,178.53,4348919,176.96,176.96,,703550069.21,703550069.21,,0,3,SUR,-0.97,,MTLR
2023-06-19,TQBR,Мечел ап,MTLRP,4074,136545830.0,194.0,189.7,194.4,192.9,191.85,192.35,711670,191.8,191.8,,122690934.0,122690934.0,,0,3,SUR,-0.82,,MTLRP
2023-06-19,TQBR,МТС-ао,MTSS,69626,2712636128.5,345.0,341.45,347.95,343.45,344.45,343.7,7874750,344.55,344.55,,2556392061.0,2556392061.0,,0,3,SUR,0.51,,MTSS
2023-06-19,TQBR,М.видео,MVID,5638,52368833.7,194.0,191.5,194.5,192.5,192.5,192.9,272048,192.5,192.5,,43831019.7,43831019.7,,0,3,SUR,0.21,,MVID
2023-06-19,TQBR,НКНХ ао,NKNC,727,8848403.0,113.75,112.0,113.8,112.95,112.8,112.95,78450,112.8,112.8,,8848403.0,8848403.0,,0,3,SUR,-0.35,,NKNC
2023-06-19,TQBR,НКНХ ап,NKNCP,1813,14699619.2,82.44,80.6,82.68,82.36,81.96,82.36,179330,81.96,81.96,,14699619.2,14699619.2,,0,3,SUR,-0.05,,NKNCP
2023-06-19,TQBR,НЛМК ао,NLMK,41767,1821448350.4,164.82,162.12,172.98,172.0,168.34,172.3,10820530,167.92,167.92,,1634917260.6,1634917260.6,,0,3,SUR,4.74,,NLMK
2023-06-19,TQBR,НМТП ао,NMTP,4924,100337096.0,9.075,8.98,9.09,9.0,9.02,9.0,11122200,9.02,9.02,,100337096.0,100337096.0,,0,3,SUR,-0.11,,NMTP
2023-06-19,TQBR,iНаукаСвяз,NSVZ,334,4550865.0,265.0,262.0,267.0,266.5,265.5,266.5,17150,265.5,265.5,,4550865.0,4550865.0,,0,3,SUR,0.57,,NSVZ
2023-06-19,TQBR,Новатэк ао,NVTK,20658,933347999.8,1379.8,1363.0,1385.0,1384.6,1374.6,1377.6,678605,1375.0,1375.0,,867401268.0,867401268.0,,0,3,SUR,-0.09,,NVTK
2023-06-19,TQBR,ОГК-2 ао,OGKB,15335,301962868.8,0.7464,0.7437,0.761,0.7546,0.7539,0.7562,400552000,0.7508,0.7508,,182291758.4,182291758.4,,0,3,SUR,1.61,,OGKB
2023-06-19,TQBR,ОМЗ-ап,OMZZP,66,1034060.0,10335.0,9995.0,10385.0,10100.0,10240.0,10100.0,101,10240.0,10240.0,,1034060.0,1034060.0,,0,3,SUR,1.3,,OMZZP
2023-06-19,TQBR,Озон,OZON,18706,541529694.5,2030.0,1976.0,2033.0,2028.0,2007.5,2025.0,269900,2004.5,2004.5,,489099620.5,489099620.5,,0,3,SUR,0.6,,OZON
2023-06-19,TQBR,ПавлАвт ао,PAZA,102,1261080.0,7340.0,7220.0,7480.0,7320.0,7380.0,7320.0,171,7380.0,7380.0,,1261080.0,1261080.0,,0,3,SUR,-0.54,,PAZA
2023-06-19,TQBR,ФосАгро ао,PHOR,13720,614856265.0,7488.0,7440.0,7559.0,7521.0,7496.0,7495.0,82030,7495.0,7495.0,,575978727.0,575978727.0,,0,3,SUR,0.25,,PHOR
2023-06-19,TQBR,ПИК ао,PIKK,18159,435755955.7,741.5,721.0,762.0,747.8,746.6,760.5,583641,739.6,739.6,,255288411.1,255288411.1,,0,3,SUR,2.88,,PIKK
2023-06-19,TQBR,Полюс,PLZL,26733,1632536679.5,10672.0,10557.5,10754.0,10630.0,10641.5,10649.0,153412,10642.0,10642.0,,1548241759.0,1548241759.0,,0,3,SUR,-0.21,,PLZL
2023-06-19,TQBR,ПермьЭнСб,PMSB,450,3345430.0,157.5,155.4,159.2,156.5,156.5,156.5,21370,156.5,156.5,,3345430.0,3345430.0,,0,3,SUR,-0.25,,PMSB
2023-06-19,TQBR,Polymetal,POLY,45684,1469668375.6,552.7,543.8,560.0,547.0,552.0,548.7,2660895,552.6,552.6,,1394453724.8,1394453724.8,,0,3,SUR,-0.18,,POLY
2023-06-19,TQBR,Приморье,PRMB,17,689400.0,38200.0,38200.0,38400.0,38400.0,38400.0,38200.0,18,38400.0,38400.0,,689400.0,689400.0,,0,3,SUR,0.53,,PRMB
2023-06-19,TQBR,iNanduQPLC,QIWI,15047,250023891.5,674.0,644.0,675.0,650.0,655.5,653.5,381562,658.0,658.0,,164646153.0,164646153.0,,0,3,SUR,-2.9,,QIWI
2023-06-19,TQBR,ГК РБК ао,RBCM,222,706607.2,3.806,3.722,3.818,3.77,3.77,3.77,187400,3.77,3.77,,706607.2,706607.2,,0,3,SUR,-0.74,,RBCM
2023-06-19,TQBR,РДБанк ао,RDRB,816,13271480.0,239.0,223.0,244.0,225.0,231.0,225.0,57430,231.0,231.0,,13271480.0,13271480.0,,0,3,SUR,-4.66,,RDRB
2023-06-19,TQBR,РГС СК ао,RGSS,691,3300522.0,0.2228,0.218,0.226,0.222,0.2216,0.222,14898000,0.2216,0.2216,,3300522.0,3300522.0,,0,3,SUR,-1.33,,RGSS
2023-06-19,TQBR,ЭнергияРКК,RKKE,239,5303010.0,14310.0,14000.0,14460.0,14290.0,14260.0,14290.0,372,14260.0,14260.0,,5303010.0,5303010.0,,0,3,SUR,-0.28,,RKKE
2023-06-19,TQBR,Русолово,ROLO,1804,17711162.0,0.7398,0.7249,0.7398,0.734,0.7324,0.734,24181000,0.7324,0.7324,,17711162.0,17711162.0,,0,3,SUR,0.45,,ROLO
2023-06-19,TQBR,Роснефть,ROSN,53167,1909208748.05,482.5,478.0,486.4,486.0,482.75,485.85,3952683,482.9,482.9,,1757875664.3,1757875664.3,,0,3,SUR,1.13,,ROSN
2023-06-19,TQBR,РОСИНТЕРао,ROST,91,563690.0,77.2,76.6,78.2,77.2,77.2,77.2,7310,77.2,77.2,,563690.0,563690.0,,0,3,SUR,0.52,,ROST
2023-06-19,TQBR,ГР Ростов,RTGZ,71,2813400.0,29300.0,28400.0,29600.0,28900.0,29000.0,28900.0,97,29000.0,29000.0,,2813400.0,2813400.0,,0,3,SUR,-2.36,,RTGZ
2023-06-19,TQBR,Ростел -ао,RTKM,19816,472616095.1,72.78,72.19,75.68,73.34,73.09,75.0,6388500,73.13,73.13,,213965920.6,213965920.6,,0,3,SUR,3.94,,RTKM
2023-06-19,TQBR,Ростел -ап,RTKMP,2663,33377747.5,75.1,73.0,76.35,75.0,75.0,75.0,444890,75.0,75.0,,33377747.5,33377747.5,,0,3,SUR,0.0,,RTKMP
2023-06-19,TQBR,ТНСэнРст,RTSB,1615,11610296.0,1.57,1.552,1.812,1.716,1.694,1.716,6857000,1.694,1.694,,11610296.0,11610296.0,,0,3,SUR,10.71,,RTSB
2023-06-19,TQBR,РУСАЛ ао,RUAL,25513,713700678.1,40.72,40.12,40.89,40.75,40.505,40.705,17618450,40.48,40.48,,629502981.55,629502981.55,,0,3,SUR,0.28,,RUAL
2023-06-19,TQBR,СамарЭн-ао,SAGO,312,4115086.0,2.934,2.78,2.934,2.88,2.876,2.88,1431000,2.876,2.876,,4115086.0,4115086.0,,0,3,SUR,1.69,,SAGO
2023-06-19,TQBR,СамарЭн-ап,SAGOP,357,3520652.0,2.98,2.862,3.1,2.918,2.974,2.918,1184000,2.974,2.974,,3520652.0,3520652.0,,0,3,SUR,0.83,,SAGOP
2023-06-19,TQBR,СаратЭн-ао,SARE,3881,51346978.0,0.2306,0.226,0.2874,0.255,0.2544,0.255,201800000,0.2544,0.2544,,51346978.0,51346978.0,,0,3,SUR,12.14,,SARE
2023-06-19,TQBR,Сбербанк,SBER,90697,7239082414.0,244.47,241.32,244.69,242.58,242.55,242.28,29844240,242.6,242.6,,6599072365.2,6599072365.2,,0,3,SUR,-0.65,,SBER
2023-06-19,TQBR,Сбербанк-п,SBERP,16531,702748058.4,242.0,239.8,242.29,240.47,240.57,240.02,2921490,240.58,240.58,,646259363.7,646259363.7,,0,3,SUR,-0.73,,SBERP
2023-06-19,TQBR,Селигдар,SELG,3843,31114434.0,50.0,49.55,50.35,50.1,50.02,50.1,622070,50.02,50.02,,31114434.0,31114434.0,,0,3,SUR,0.08,,SELG
2023-06-19,TQBR,ЭсЭфАй ао,SFIN,254,4077756.0,502.8,501.0,510.0,506.0,505.2,506.0,8070,505.2,505.2,,4077756.0,4077756.0,,0,3,SUR,0.2,,SFIN
2023-06-19,TQBR,Сегежа,SGZH,17340,303083650.3,5.47,5.367,5.5,5.43,5.438,5.435,55781300,5.433,5.433,,276317830.3,276317830.3,,0,3,SUR,-0.71,,SGZH
2023-06-19,TQBR,Сахэнер ао,SLEN,2722,20800996.0,4.785,4.4,4.785,4.625,4.545,4.625,4574300,4.545,4.545,,20800996.0,20800996.0,,0,3,SUR,-2.53,,SLEN
2023-06-19,TQBR,Сургнфгз,SNGS,19197,1070005656.0,26.67,26.47,27.4,27.285,27.095,27.25,39501100,27.08,27.08,,999018752.0,999018752.0,,0,3,SUR,2.23,,SNGS
2023-06-19,TQBR,Сургнфгз-п,SNGSP,25196,1360184267.0,36.255,35.785,36.55,35.835,36.035,36.04,37746400,36.04,36.04,,1250362735.0,1250362735.0,,0,3,SUR,-0.47,,SNGSP
2023-06-19,TQBR,СОЛЛЕРС,SVAV,33001,1344808920.0,709.0,705.0,790.0,775.0,753.5,775.0,1784230,753.5,753.5,,1344808920.0,1344808920.0,,0,3,SUR,9.93,,SVAV
2023-06-19,TQBR,ТамбЭнСб,TASB,726,3965178.5,1.221,1.211,1.316,1.2965,1.2685,1.2965,3126000,1.2685,1.2685,,3965178.5,3965178.5,,0,3,SUR,5.41,,TASB
2023-06-19,TQBR,ТамбЭнСб-п,TASBP,136,2216595.0,0.708,0.692,0.729,0.7225,0.7125,0.7255,3110000,0.7125,0.7125,,2216595.0,2216595.0,,0,3,SUR,2.62,,TASBP
2023-06-19,TQBR,Татнфт 3ао,TATN,52261,2316747493.2,507.8,499.0,509.7,507.6,503.9,503.6,4598442,503.8,503.8,,2151433523.7,2151433523.7,,0,3,SUR,-1.58,,TATN
2023-06-19,TQBR,Татнфт 3ап,TATNP,19111,481734731.8,505.1,499.8,506.9,502.7,501.7,502.2,960228,501.7,501.7,,432707758.0,432707758.0,,0,3,SUR,-0.97,,TATNP
2023-06-19,TQBR,ТКСХолд ао,TCSG,32806,1348807202.5,3520.0,3410.5,3566.0,3465.0,3465.5,3463.0,388731,3470.0,3470.0,,1283227225.5,1283227225.5,,0,3,SUR,-1.56,,TCSG
2023-06-19,TQBR,ТГК-1,TGKA,2989,35568958.8,0.009292,0.0091,0.00931,0.00927,0.009224,0.00927,3856500000,0.009224,0.009224,,35568958.8,35568958.8,,0,3,SUR,0.39,,TGKA
2023-06-19,TQBR,ТГК-2,TGKB,291,5161870.0,0.00541,0.005345,0.00545,0.005405,0.005395,0.005405,957000000,0.005395,0.005395,,5161870.0,5161870.0,,0,3,SUR,0.09,,TGKB
2023-06-19,TQBR,ТГК-2 ап,TGKBP,187,972558.0,0.01109,0.01106,0.01115,0.01108,0.0111,0.01108,87600000,0.0111,0.0111,,972558.0,972558.0,,0,3,SUR,0.27,,TGKBP
2023-06-19,TQBR,ТГК-14,TGKN,2209,72535150.0,0.00984,0.00958,0.0101,0.00974,0.00985,0.00974,7366000000,0.00985,0.00985,,72535150.0,72535150.0,,0,3,SUR,-0.92,,TGKN
2023-06-19,TQBR,Транснф ап,TRNFP,3928,1254950950.0,143500.0,142200.0,143900.0,142850.0,142800.0,142600.0,8787,142850.0,142850.0,,1122001950.0,1122001950.0,,0,3,SUR,-0.38,,TRNFP
2023-06-19,TQBR,ТЗА ао,TUZA,148,1071415.0,169.5,166.5,171.0,169.0,168.5,169.0,6350,168.5,168.5,,1071415.0,1071415.0,,0,3,SUR,-0.29,,TUZA
2023-06-19,TQBR,ЮжКузб. ао,UKUZ,110,702934.0,1516.0,1488.0,1530.0,1508.0,1508.0,1508.0,466,1508.0,1508.0,,702934.0,702934.0,,0,3,SUR,-0.4,,UKUZ
2023-06-19,TQBR,iАвиастКао,UNAC,4575,63411300.5,0.7255,0.719,0.7595,0.752,0.742,0.752,85436000,0.742,0.742,,63411300.5,63411300.5,,0,3,SUR,4.66,,UNAC
2023-06-19,TQBR,ЮУНК ао,UNKL,95,1424150.0,9810.0,9690.0,9810.0,9800.0,9750.0,9810.0,146,9750.0,9750.0,,1424150.0,1424150.0,,0,3,SUR,0.31,,UNKL
2023-06-19,TQBR,УрКузница,URKZ,16,1800100.0,23000.0,23000.0,23500.0,23450.0,23100.0,23100.0,78,23100.0,23100.0,,1800100.0,1800100.0,,0,3,SUR,0.65,,URKZ
2023-06-19,TQBR,УралСиб ао,USBN,803,8946819.0,0.1599,0.1518,0.16,0.1534,0.1546,0.1534,57870000,0.1546,0.1546,,8946819.0,8946819.0,,0,3,SUR,-2.54,,USBN
2023-06-19,TQBR,ЮТэйр ао,UTAR,350,2550684.0,9.6,9.1,9.64,9.4,9.35,9.4,272800,9.35,9.35,,2550684.0,2550684.0,,0,3,SUR,-1.57,,UTAR
2023-06-19,TQBR,Варьеган,VJGZ,27,138788.0,1884.0,1855.0,1884.0,1881.0,1876.0,1872.0,74,,1873.0,,0.0,502059.0,,0,3,SUR,-0.69,,VJGZ
2023-06-19,TQBR,Варьеган-п,VJGZP,140,472782.0,737.0,710.0,749.0,733.0,733.0,733.0,645,,733.0,,0.0,506750.0,,0,3,SUR,-0.54,,VJGZP
2023-06-19,TQBR,"МКПАО ""ВК""",VKCO,18244,566948271.0,623.0,615.6,630.0,620.0,622.4,621.6,910919,622.4,622.4,,511990352.2,511990352.2,,0,3,SUR,0.45,,VKCO
2023-06-19,TQBR,ТНСэнВорон,VRSB,335,4659608.0,346.0,340.8,346.0,344.2,344.2,344.2,13540,344.2,344.2,,4659608.0,4659608.0,,0,3,SUR,1.12,,VRSB
2023-06-19,TQBR,ВСМПО-АВСМ,VSMO,305,19513120.0,49840.0,48800.0,49840.0,49040.0,49160.0,49040.0,397,49160.0,49160.0,,19513120.0,19513120.0,,0,3,SUR,-0.81,,VSMO
2023-06-19,TQBR,ВТБ ао,VTBR,43469,2006428227.1,0.022925,0.02278,0.02306,0.022885,0.02293,0.022885,87493720000,0.02294,0.02294,,1787188582.25,1787188582.25,,0,3,SUR,-0.39,,VTBR
2023-06-19,TQBR,ЦМТ ао,WTCM,459,2794528.0,12.96,12.3,13.08,12.76,12.7,12.76,220200,12.7,12.7,,2794528.0,2794528.0,,0,3,SUR,-0.78,,WTCM
2023-06-19,TQBR,ЦМТ ап,WTCMP,532,2325242.0,9.24,8.86,9.32,9.04,9.12,9.04,254700,9.12,9.12,,2325242.0,2325242.0,,0,3,SUR,-1.09,,WTCMP
2023-06-19,TQBR,ЯТЭК ао,YAKG,534,5841969.5,116.0,115.7,117.7,116.45,116.45,116.45,50170,116.45,116.45,,5841969.5,5841969.5,,0,3,SUR,0.47,,YAKG
2023-06-19,TQBR,Yandex clA,YNDX,50232,2584490390.6,2546.8,2475.0,2555.6,2501.0,2505.2,2510.4,1031116,2506.4,2506.4,,2428858925.6,2428858925.6,,0,3,SUR,-1.44,,YNDX
2023-06-19,TQBR,ЗИЛ ао,ZILL,65,809390.0,3305.0,3300.0,3330.0,3330.0,3315.0,3330.0,244,3315.0,3315.0,,809390.0,809390.0,,0,3,SUR,0.3,,ZILL
2023-06-20,TQBR,Система ао,AFKS,31874,1023749155.5,16.8,16.55,17.095,16.913,16.889,17.057,60614700,16.865,16.865,,868524504.8,868524504.8,,0,3,SUR,1.49,,AFKS
2023-06-20,TQBR,Аэрофлот,AFLT,25136,772579202.0,43.26,42.25,43.34,42.8,42.76,42.81,18068140,42.76,42.76,,719573483.9,719573483.9,,0,3,SUR,-1.04,,AFLT
2023-06-20,TQBR,АЛРОСА ао,ALRS,40306,1316765296.6,69.19,67.8,69.71,68.75,68.73,68.86,19157610,68.73,68.73,,1218679094.7,1218679094.7,,0,3,SUR,-0.63,,ALRS
2023-06-20,TQBR,БСП ао,BSPB,3765,119982663.3,168.13,167.4,169.19,168.14,168.14,168.14,713600,168.14,168.14,,119982663.3,119982663.3,,0,3,SUR,0.01,,BSPB
2023-06-20,TQBR,МКБ ао,CBOM,10559,457517090.8,6.4,6.366,6.521,6.521,6.433,6.517,71119700,6.427,6.427,,420817444.3,420817444.3,,0,3,SUR,1.89,,CBOM
2023-06-20,TQBR,СевСт-ао,CHMF,58133,2699565605.2,1154.8,1127.0,1160.0,1134.0,1141.8,1145.0,2364223,1141.8,1141.8,,2533452037.0,2533452037.0,,0,3,SUR,-0.87,,CHMF
2023-06-20,TQBR,Телеграф,CNTL,850,11069976.0,15.64,15.0,15.64,15.22,15.22,15.22,727500,15.22,15.22,,11069976.0,11069976.0,,0,3,SUR,-1.81,,CNTL
2023-06-20,TQBR,Телеграф-п,CNTLP,913,12126154.0,12.76,12.6,12.76,12.64,12.64,12.64,958900,12.64,12.64,,12126154.0,12126154.0,,0,3,SUR,-0.78,,CNTLP
2023-06-20,TQBR,ДЭК ао,DVEC,631,5038023.0,1.63,1.592,1.63,1.613,1.609,1.613,3131000,1.609,1.609,,5038023.0,5038023.0,,0,3,SUR,0.75,,DVEC
2023-06-20,TQBR,Электрцинк,ELTZ,561,2534088.5,414.0,406.5,424.0,419.0,415.5,419.0,6096,415.5,415.5,,2534088.5,2534088.5,,0,3,SUR,3.08,,ELTZ
2023-06-20,TQBR,ЭталонГруп,ETLN,22741,267353517.84,83.22,82.18,87.8,86.38,85.68,86.38,3120689,85.68,85.68,,267353517.84,267353517.84,,0,3,SUR,4.2,,ETLN
2023-06-20,TQBR,Россети,FEES,10457,226629819.2,0.09954,0.09856,0.1017,0.0997,0.10032,0.1004,2259190000,0.10034,0.10034,,207902267.4,207902267.4,,0,3,SUR,0.86,,FEES
2023-06-20,TQBR,ГАЗПРОМ ао,GAZP,50833,3123816935.2,170.08,168.42,170.97,169.65,169.82,169.64,18394650,169.83,169.83,,2923855893.2,2923855893.2,,0,3,SUR,-0.32,,GAZP
2023-06-20,TQBR,GLTR-гдр,GLTR,7717,102410074.9,501.8,492.3,504.0,497.2,498.1,502.95,205594,496.55,496.55,,71146352.25,71146352.25,,0,3,SUR,0.29,,GLTR
2023-06-20,TQBR,ГМКНорНик,GMKN,15438,1243464192.0,15510.0,15200.0,15510.0,15364.0,15340.0,15332.0,81065,15340.0,15340.0,,1178769494.0,1178769494.0,,0,3,SUR,-1.15,,GMKN
2023-06-20,TQBR,HHRU-адр,HHRU,2678,50359652.0,2124.0,2124.0,2189.0,2152.0,2156.0,2176.0,23361,2150.0,2150.0,,37630125.0,37630125.0,,0,3,SUR,1.68,,HHRU
2023-06-20,TQBR,РусГидро,HYDR,7077,98042826.0,0.8623,0.8568,0.865,0.859,0.8599,0.8606,114020000,0.8598,0.8598,,90808355.1,90808355.1,,0,3,SUR,-0.43,,HYDR
2023-06-20,TQBR,Ижсталь2ао,IGST,85,1134994.0,5056.0,4900.0,5112.0,4900.0,5000.0,4900.0,227,5000.0,5000.0,,1134994.0,1134994.0,,0,3,SUR,-2.78,,IGST
2023-06-20,TQBR,Ижсталь ап,IGSTP,32,220536.0,3992.0,3976.0,4040.0,3976.0,4010.0,3976.0,55,,3996.0,,0.0,555534.0,,0,3,SUR,0.15,,IGSTP
2023-06-20,TQBR,ИнтерРАОао,IRAO,22519,357270878.15,4.1445,4.1,4.152,4.1,4.1225,4.1115,86658900,4.1245,4.1245,,317219014.2,317219014.2,,0,3,SUR,-0.8,,IRAO
2023-06-20,TQBR,КАМАЗ,KMAZ,34866,1042158992.0,193.0,191.2,205.9,203.8,200.1,203.8,5206970,200.1,200.1,,1042158992.0,1042158992.0,,0,3,SUR,5.65,,KMAZ
2023-06-20,TQBR,РСетКубань,KUBE,378,4009290.0,196.0,193.1,197.8,194.6,195.3,194.6,20530,195.3,195.3,,4009290.0,4009290.0,,0,3,SUR,-1.72,,KUBE
2023-06-20,TQBR,КузнецкийБ,KUZB,1894,9388552.6,0.0592,0.0554,0.05999,0.0583,0.05812,0.0583,161530000,0.05812,0.05812,,9388552.6,9388552.6,,0,3,SUR,-1.52,,KUZB
2023-06-20,TQBR,ОргСинт ао,KZOS,4984,84197728.0,123.0,117.0,124.0,120.6,121.4,120.6,693480,121.4,121.4,,84197728.0,84197728.0,,0,3,SUR,-1.23,,KZOS
2023-06-20,TQBR,ОргСинт ап,KZOSP,2127,18346905.1,30.18,29.32,30.18,29.77,29.75,29.77,616740,29.75,29.75,,18346905.1,18346905.1,,0,3,SUR,-0.8,,KZOSP
2023-06-20,TQBR,Лента ао,LENT,1784,17792826.5,777.0,755.0,777.0,758.5,761.5,758.5,23362,761.5,761.5,,17792826.5,17792826.5,,0,3,SUR,-1.49,,LENT
2023-06-20,TQBR,ЛУКОЙЛ,LKOH,57862,5029426926.5,5190.0,5081.0,5194.0,5165.0,5142.5,5150.5,977789,5143.0,5143.0,,4736003152.5,4736003152.5,,0,3,SUR,-0.84,,LKOH
2023-06-20,TQBR,ЛЭСК ао,LPSB,375,3835815.0,20.35,20.1,21.0,20.3,20.4,20.3,188000,20.4,20.4,,3835815.0,3835815.0,,0,3,SUR,-2.64,,LPSB
2023-06-20,TQBR,РСетиЛЭ,LSNG,1475,16273644.0,15.43,14.89,15.43,15.09,15.1,15.09,1077500,15.1,15.1,,16273644.0,16273644.0,,0,3,SUR,-0.98,,LSNG
2023-06-20,TQBR,РСетиЛЭ-п,LSNGP,8812,279267521.0,242.0,226.35,242.0,236.0,236.15,236.0,1182500,236.15,236.15,,279267521.0,279267521.0,,0,3,SUR,-1.09,,LSNGP
2023-06-20,TQBR,ЛСР ао,LSRG,18050,488652368.0,825.0,805.0,849.6,832.0,834.4,832.0,585597,834.4,834.4,,488652368.0,488652368.0,,0,3,SUR,1.22,,LSRG
2023-06-20,TQBR,ММК,MAGN,50642,1400519968.7,46.24,44.85,46.585,45.405,45.625,45.52,30695740,45.63,45.63,,1328018226.7,1328018226.7,,0,3,SUR,-1.58,,MAGN
2023-06-20,TQBR,Магнит ао,MGNT,49303,3862803161.0,4884.5,4818.0,4926.5,4890.0,4876.0,4898.0,792337,4874.5,4874.5,,3660892834.5,3660892834.5,,0,3,SUR,0.27,,MGNT
2023-06-20,TQBR,МГТС-4ап,MGTSP,979,12196984.0,1198.0,1174.0,1200.0,1186.0,1190.0,1186.0,10249,1190.0,1190.0,,12196984.0,12196984.0,,0,3,SUR,-1.0,,MGTSP
2023-06-20,TQBR,МосБиржа,MOEX,21805,448361665.3,123.34,122.7,124.12,123.97,123.62,123.76,3626840,123.62,123.62,,416795725.5,416795725.5,,0,3,SUR,0.19,,MOEX
2023-06-20,TQBR,РСетиЦП ао,MRKP,1321,26928112.0,0.2432,0.2401,0.2432,0.241,0.2412,0.241,111630000,0.2412,0.2412,,26928112.0,26928112.0,,0,3,SUR,-0.25,,MRKP
2023-06-20,TQBR,МордЭнСб,MRSB,668,10515410.0,0.598,0.562,0.614,0.585,0.594,0.585,17710000,0.594,0.594,,10515410.0,10515410.0,,0,3,SUR,0.86,,MRSB
2023-06-20,TQBR,+МосЭнерго,MSNG,16888,755269791.5,3.0805,3.01,3.198,3.14,3.1375,3.14,240718000,3.1375,3.1375,,755269791.5,755269791.5,,0,3,SUR,1.93,,MSNG
2023-06-20,TQBR,РСетиМР ао,MSRS,1567,23973904.0,1.1675,1.1325,1.19,1.155,1.154,1.155,20778000,1.154,1.154,,23973904.0,23973904.0,,0,3,SUR,-0.56,,MSRS
2023-06-20,TQBR,Мечел ао,MTLR,22235,397208435.59,178.55,175.5,178.87,177.0,176.95,177.81,2244763,176.88,176.88,,346866321.14,346866321.14,,0,3,SUR,-0.4,,MTLR
2023-06-20,TQBR,Мечел ап,MTLRP,2438,89930147.5,192.4,190.25,193.1,192.25,191.9,192.65,468600,191.85,191.85,,83427370.5,83427370.5,,0,3,SUR,0.16,,MTLRP
2023-06-20,TQBR,МТС-ао,MTSS,65682,3341245774.5,343.1,335.05,347.8,345.55,344.1,345.65,9709580,343.9,343.9,,2865697058.0,2865697058.0,,0,3,SUR,0.57,,MTSS
2023-06-20,TQBR,М.видео,MVID,8387,69808882.2,193.0,191.5,194.9,194.0,193.7,193.6,360428,193.8,193.8,,61096696.1,61096696.1,,0,3,SUR,0.36,,MVID
2023-06-20,TQBR,НКНХ ао,NKNC,695,8474544.5,113.25,112.2,113.65,112.85,113.05,112.85,74970,113.05,113.05,,8474544.5,8474544.5,,0,3,SUR,-0.09,,NKNC
2023-06-20,TQBR,НКНХ ап,NKNCP,2176,27312908.2,82.36,80.9,82.4,81.5,81.7,81.5,334290,81.7,81.7,,27312908.2,27312908.2,,0,3,SUR,-1.04,,NKNCP
2023-06-20,TQBR,НЛМК ао,NLMK,32742,1529362360.4,172.3,169.24,175.0,172.0,172.58,173.8,8861660,172.48,172.48,,1342610891.6,1342610891.6,,0,3,SUR,0.87,,NLMK
2023-06-20,TQBR,НМТП ао,NMTP,12195,379924732.0,9.015,8.65,9.34,9.095,9.09,9.095,41785100,9.09,9.09,,379924732.0,379924732.0,,0,3,SUR,1.06,,NMTP
2023-06-20,TQBR,iНаукаСвяз,NSVZ,309,5387220.0,266.5,262.0,268.5,266.0,265.5,266.0,20290,265.5,265.5,,5387220.0,5387220.0,,0,3,SUR,-0.19,,NSVZ
2023-06-20,TQBR,Новатэк ао,NVTK,37240,1912153566.8,1380.8,1342.4,1385.0,1364.8,1362.6,1359.6,1403322,1362.8,1362.8,,1703188520.0,1703188520.0,,0,3,SUR,-1.31,,NVTK
